movieId,title,genres
70697,G-Force (2009),Action|Adventure|Children|Fantasy
70706,Fighting (2009),Action|Drama
70722,"Good Men, Good Women (1995)",Drama|Romance
70726,Adoration (2008),Drama
70728,Bronson (2009),Action|Comedy|Drama|Thriller
70769,If Only (2004),Drama|Fantasy|Romance|Thriller
70862,It Might Get Loud (2008),Documentary
70898,Post Grad (2009),Comedy
70932,My Life in Ruins (2009),Comedy
70984,Taking Woodstock (2009),Comedy
70992,Cargo 200 (Gruz 200) (2007),Drama
71033,"Secret in Their Eyes, The (El secreto de sus ojos) (2009)",Crime|Drama|Mystery|Romance|Thriller
71057,9 (2009),Adventure|Animation|Sci-Fi
71104,Seven Sinners (1940),Comedy|Drama|Romance
71106,Frequently Asked Questions About Time Travel (2009),Comedy|Sci-Fi
71108,"White Ribbon, The (Das weiße Band) (2009)",Drama|Mystery
71129,Green Lantern: First Flight (2009),Action|Adventure|Animation|Fantasy|Sci-Fi
71131,"Most Hated Family in America, The (2007)",Documentary
71135,Pandorum (2009),Horror|Sci-Fi|Thriller
71141,Airbag (1997),Action|Comedy|Crime|Thriller
71154,Flood (2007),Action|Drama|Thriller
71156,"Men Who Stare at Goats, The (2009)",Action|Comedy|Drama
71160,"Hunt For Gollum, The (2009)",Action|Adventure|Fantasy
71178,Street of Shame (Akasen chitai) (1956),Drama
71205,Jennifer's Body (2009),Comedy|Horror|Sci-Fi|Thriller
71211,"Informant!, The (2009)",Comedy|Crime|Drama|Thriller
71248,Extract (2009),Comedy
71252,"Final Destination, The (Final Destination 4) (Final Destination in 3-D, The) (2009)",Horror|Thriller
71254,Gamer (2009),Action|Sci-Fi|Thriller
71264,Cloudy with a Chance of Meatballs (2009),Animation|Children|Fantasy|IMAX
71282,"Food, Inc. (2008)",Documentary
71304,Thirst (Bakjwi) (2009),Drama|Horror
71318,Terra (a.k.a. Battle for Terra) (2007),Adventure|Animation|Sci-Fi
71325,Love Happens (2009),Comedy|Drama|Romance
71327,Bright Star (2009),Drama|Romance
71374,Hellraiser: Hellworld (2005),Horror
71379,Paranormal Activity (2009),Horror|Thriller
71429,World's Greatest Dad (2009),Comedy|Drama
71450,Capitalism: A Love Story (2009),Documentary
71458,The Five Man Army (1969),Western
71460,Wanted (2009),Action|Romance
71462,"Cove, The (2009)",Documentary
71464,"Serious Man, A (2009)",Comedy|Drama
71466,City Island (2009),Comedy|Drama
71468,Ink (2009),Action|Fantasy|Sci-Fi
71484,Metropia (2009),Animation|Sci-Fi
71500,Trick 'r Treat (2007),Comedy|Horror|Thriller
71518,Whip It (2009),Comedy|Drama
71520,"Invention of Lying, The (2009)",Comedy
71530,Surrogates (2009),Action|Sci-Fi|Thriller
71535,Zombieland (2009),Action|Comedy|Horror
71537,Fame (2009),Comedy|Drama|Musical|Romance
71550,Assassination of a High School President (2008),Comedy|Drama|Mystery
71558,Abbott and Costello in Hollywood (1945),Comedy
71560,Abbott and Costello in the Foreign Legion (1950),Adventure|Comedy
71571,Sorority Row (2009),Horror|Thriller
71575,Rudo y Cursi (Rough and Vulgar) (2008),Comedy|Drama
71579,"Education, An (2009)",Drama|Romance
71591,Abbott and Costello Meet Captain Kidd (1952),Adventure|Comedy|Musical
71619,Coco Before Chanel (Coco avant Chanel) (2009),Drama
71664,Abbott and Costello Meet the Keystone Kops (1955),Comedy
71668,Couples Retreat (2009),Comedy|Romance
71670,All About Steve (2009),Comedy
71688,Jab We Met (2007),Comedy|Drama|Romance
71700,Deadgirl (2008),Horror
71707,Love Hina Spring Special (2001),Animation|Comedy|Musical|Romance
71732,I Sell the Dead (2008),Comedy|Horror
71745,Where the Wild Things Are (2009),Adventure|Children|Drama|Fantasy|IMAX
71779,Aces High (1976),Action|Drama|War
71838,Law Abiding Citizen (2009),Drama|Thriller
71876,Amelia (2009),Drama
71878,"Stepfather, The (2009)",Horror|Thriller
71899,Mary and Max (2009),Animation|Comedy|Drama
71902,Spread (2009),Drama|Romance
71910,"Tournament, The (2009)",Action
71978,Mother (Mat) (1926),Drama
71991,Afterschool (2008),Drama
72011,Up in the Air (2009),Drama|Romance
72104,Balance (1989),Animation|Drama|Mystery|Sci-Fi|Thriller
72129,Saw VI (2009),Crime|Horror|Mystery|Thriller
72165,Cirque du Freak: The Vampire's Assistant (2009),Action|Adventure|Comedy|Fantasy|Horror|Thriller
72167,"Boondock Saints II: All Saints Day, The (2009)",Action|Crime|Drama|Thriller
72169,Good Hair (2009),Comedy|Documentary
72171,Black Dynamite (2009),Action|Comedy
72209,Astro Boy (2009),Action|Animation|Children|Sci-Fi
72212,100 Men and a Girl (One Hundred Men and a Girl) (1937),Comedy
72226,Fantastic Mr. Fox (2009),Adventure|Animation|Children|Comedy|Crime
72261,"Pebble and the Penguin, The (1995)",Animation|Musical
72294,"Christmas Carol, A (2009)",Animation|Children|Drama|Fantasy|IMAX
72308,Battlestar Galactica: The Plan (2009),Action|Adventure|Drama|Sci-Fi
72330,"Private Lives of Pippa Lee, The (2009)",Drama
72356,Partly Cloudy (2009),Animation|Children|Comedy|Fantasy
72367,Grey Gardens (2009),Drama
72378,2012 (2009),Action|Drama|Sci-Fi|Thriller
72380,"Box, The (2009)",Drama|Horror|Mystery|Sci-Fi|Thriller
72386,Broken Embraces (Los abrazos rotos) (2009),Drama|Romance|Thriller
72393,"Fourth Kind, The (2009)",Horror|Mystery|Sci-Fi|Thriller
72395,Precious (2009),Drama
72405,Bad Lieutenant: Port of Call New Orleans (2009),Crime|Drama
72407,"Twilight Saga: New Moon, The (2009)",Drama|Fantasy|Horror|Romance|Thriller
72483,Keith (2008),Drama|Romance
72489,Ninja Assassin (2009),Action|Crime|Drama|Thriller
72554,Cell 211 (Celda 211) (2009),Action|Drama
72591,"Patriot, The (1998)",Action|Thriller
72601,Teenage Mutant Ninja Turtles: Turtles Forever (2009),Action|Adventure|Animation|Comedy|Thriller
72603,Merry Madagascar (2009),Animation
72605,Brothers (2009),Drama|Thriller|War
72641,"Blind Side, The  (2009)",Drama
72696,Old Dogs (2009),Comedy
72701,Planet 51 (2009),Adventure|Animation|Children|Comedy|Sci-Fi
72714,Earthlings (2006),Documentary
72720,"Single Man, A (2009)",Drama
72731,"Lovely Bones, The (2009)",Crime|Drama|Fantasy|Horror|Thriller
72733,Invictus (2009),Drama
72737,"Princess and the Frog, The (2009)",Animation|Children|Fantasy|Musical|Romance
72762,Armored (2009),Action|Drama|Thriller
72787,Doghouse (2009),Comedy|Horror
72919,Did You Hear About the Morgans? (2009),Comedy|Crime|Drama|Romance
72921,Snow White (1916),Fantasy|Romance
72982,Alice (2009),Action|Adventure|Fantasy
72998,Avatar (2009),Action|Adventure|Sci-Fi|IMAX
73000,Nine (2009),Drama|Musical|Romance
73015,It's Complicated (2009),Comedy|Romance
73017,Sherlock Holmes (2009),Action|Crime|Mystery|Thriller
73023,Crazy Heart (2009),Drama|Romance
73042,Alvin and the Chipmunks: The Squeakquel (2009),Animation|Children|Comedy|Musical
73101,Looking for Eric (2009),Comedy|Drama|Fantasy
73106,American Pie Presents: The Book of Love (American Pie 7: The Book of Love) (2009),Comedy
73170,Aaja Nachle (2007),Comedy|Musical|Romance
73211,Pontypool (2008),Horror|Thriller
73266,Youth in Revolt (2009),Comedy|Drama|Romance
73268,Daybreakers (2010),Action|Drama|Horror|Thriller
73270,"Milk of Sorrow, The (Teta asustada, La) (2009)",Drama
73290,Hachiko: A Dog's Story (a.k.a. Hachi: A Dog's Tale) (2009),Drama
73319,Leap Year (2010),Comedy|Romance
73321,"Book of Eli, The (2010)",Action|Adventure|Drama
73323,"Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)",Action|Crime|Mystery
73344,"Prophet, A (Un Prophète) (2009)",Crime|Drama
73462,Ernest Goes to School (1994),Children|Comedy|Drama
73513,"Swades: We, the People (Our Country) (2004)",Drama
73572,"My Son, My Son, What Have Ye Done (2009)",Drama|Horror
73587,Soul Kitchen (2009),Comedy
73608,Heat (1972),Comedy|Drama|Romance
73664,Dragon Hunters (Chasseurs de dragons) (2008),Adventure|Animation|Children
73668,"27 Club, The (2008)",Drama
73759,Hellsing Ultimate OVA Series (2006),Action|Animation|Horror
73804,Asterix at the Olympic Games (Astérix aux jeux olympiques) (2008),Adventure|Children|Comedy|Fantasy
73808,"Chaser, The (Chugyeogja) (2008)",Crime|Drama|Thriller
73854,"Rudolph, the Red-Nosed Reindeer (1964)",Adventure|Animation|Children|Fantasy|Musical
73860,Nowhere Boy (2009),Drama
73874,Blood and Bone (2009),Action|Drama
73881,3 Idiots (2009),Comedy|Drama|Romance
73929,Legion (2010),Action|Fantasy|Horror|Thriller
73983,"Maid, The (Nana, La) (2009)",Drama
74064,Beautiful (2009),Drama|Thriller
74089,Peter Pan (1960),Children|Fantasy|Musical
74152,Zach Galifianakis: Live at the Purple Onion (2006),Comedy|Documentary
74154,When in Rome (2010),Comedy|Romance
74156,Edge of Darkness (2010),Drama|Thriller
74228,Triangle (2009),Drama|Horror|Mystery|Thriller
74275,I Love You Phillip Morris (2009),Comedy|Drama|Romance
74282,Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987),Children|Drama|Romance
74324,Temple Grandin (2010),Drama
74327,"First Day of the Rest of Your Life, The (Le premier jour du reste de ta vie) (2008)",Comedy|Drama
74370,"House of the Devil, The (2009)",Horror|Thriller
74416,Fish Tank (2009),Drama
74446,"Hound of the Baskervilles, The (2000)",Crime|Mystery
74450,Valentine's Day (2010),Comedy|Romance
74452,"Wolfman, The (2010)",Horror|Thriller
74458,Shutter Island (2010),Drama|Mystery|Thriller
74484,Bitch Slap (2009),Action|Comedy|Crime|Thriller
74504,Letters to Father Jacob (Postia pappi Jaakobille) (2009),Drama
74508,Persuasion (2007),Drama|Romance
74510,"Girl Who Played with Fire, The (Flickan som lekte med elden) (2009)",Action|Crime|Drama|Mystery|Thriller
74530,Percy Jackson & the Olympians: The Lightning Thief (2010),Adventure|Fantasy
74532,Cop Out (2010),Action|Comedy|Crime
74541,Trailer Park Boys: Countdown to Liquor Day (2009),Comedy|Crime
74545,"Ghost Writer, The (2010)",Drama|Mystery|Thriller
74553,"Secret of Kells, The (2009)",Animation|Fantasy
74573,"Vicious Kind, The (2009)",Comedy|Drama
74580,"Spy Next Door, The (2010)",Action|Children|Comedy
74582,I Hope They Serve Beer in Hell (2009),Comedy
74619,Mysterious Island (2005),Action|Adventure|Fantasy|Sci-Fi
74624,Agora (2009),Adventure|Drama|Romance
74653,Shinjuku Incident (San suk si gin) (2009),Crime|Drama|Thriller
74668,District 13: Ultimatum (Banlieue 13 - Ultimatum) (2009),Action|Sci-Fi
74677,"Yes Men Fix the World, The (2009)",Documentary
74685,"Crazies, The (2010)",Action|Drama|Horror|Sci-Fi|Thriller
74688,Dear John (2010),Drama|Romance|War
74698,Tooth Fairy (2010),Comedy|Fantasy
74727,Gentlemen of Fortune (Dzhentlmeny udachi) (1972),Comedy|Crime|Drama|Mystery
74731,Eden Log (2007),Horror|Mystery|Sci-Fi|Thriller
74754,"Room, The (2003)",Comedy|Drama|Romance
74787,My Name is Khan (2010),Drama|Romance
74789,Alice in Wonderland (2010),Adventure|Fantasy|IMAX
74791,"Town Called Panic, A (Panique au village) (2009)",Animation
74795,Green Zone (2010),Action|Drama|Thriller|War
74818,44 Inch Chest (2009),Crime|Drama
74851,From Paris with Love (2010),Action|Crime
74864,Road Trip: Beer Pong (2009),Comedy
74868,Dorian Gray (2009),Drama|Horror|Sci-Fi
74946,She's Out of My League (2010),Comedy
74948,Harry Brown (2009),Crime|Drama|Thriller
75341,Remember Me (2010),Drama|Romance
75374,Joy Ride 2: Dead Ahead (2008),Action|Horror|Thriller
75395,Frozen (2010),Drama|Horror|Thriller
75408,Lupin III: Sweet Lost Night (Rupan Sansei: Sweet Lost Night) (2008),Action|Animation|Comedy|Crime|Drama|Mystery|Romance|Thriller
75440,Will Ferrell: You're Welcome America - A Final Night with George W Bush (2009),Comedy
75446,Little Ashes (2008),Drama
75805,"Bounty Hunter, The (2010)",Action|Comedy|Romance
75831,"Hollywood Revue of 1929, The (1929)",Musical
75929,Possession (2009),Drama|Horror|Mystery|Romance|Thriller
75983,North Face (Nordwand) (2008),Adventure|Drama
75985,Repo Men (2010),Action|Sci-Fi|Thriller
76030,Case 39 (2009),Horror|Thriller
76077,Hot Tub Time Machine (2010),Comedy|Sci-Fi
76093,How to Train Your Dragon (2010),Adventure|Animation|Children|Fantasy|IMAX
76111,About Elly (Darbareye Elly) (2009),Drama|Mystery
76173,Micmacs (Micmacs à tire-larigot) (2009),Comedy|Crime
76175,Clash of the Titans (2010),Action|Adventure|Drama|Fantasy
76210,Defendor (2009),Comedy|Crime|Drama
76251,Kick-Ass (2010),Action|Comedy
76293,Date Night (2010),Action|Comedy|Romance
76317,After.Life (2009),Drama|Horror|Thriller
76709,Spider-Man: The Ultimate Villain Showdown (2002),Animation
76755,Peacock (2010),Thriller
76763,"Runaways, The (2010)",Drama|Musical
76816,Daisy (2006),Drama|Romance
77154,Waking Sleeping Beauty (2009),Animation|Documentary
77191,Death at a Funeral (2010),Comedy
77201,Valhalla Rising (2009),Action|Drama|War
77204,Sahara (1983),Adventure|Drama|Romance
77206,Diary of a Wimpy Kid (2010),Children|Comedy
77208,Skin (2008),Drama|Mystery
77240,I Am Love (Io sono l'amore) (2009),Drama|Romance
77264,Ballet Shoes (2007),Children|Drama
77307,Dogtooth (Kynodontas) (2009),Drama
77330,Red Riding: 1980 (2009),Crime|Drama|Mystery
77359,Red Riding: 1983 (2009),Crime|Drama|Mystery
77364,"Losers, The (2010)",Action|Adventure|Drama|Mystery|Thriller
77414,"Last Song, The (2010)",Drama|Romance
77421,Cyrus (2010),Comedy|Drama|Romance
77427,"Human Centipede, The (First Sequence) (2009)",Horror
77455,Exit Through the Gift Shop (2010),Comedy|Documentary
77468,Bloody Territories (Kôiki bôryoku: ryuuketsu no shima) (1969),Action|Crime
77540,Solomon Kane (2009),Action|Adventure|Fantasy|Horror
77550,Blood and Sand (1941),Drama
77561,Iron Man 2 (2010),Action|Adventure|Sci-Fi|Thriller|IMAX
77629,Reindeerspotting - Pako joulumaasta (2010),Documentary
77658,Cosmos (1980),Documentary
77665,Marmaduke (2010),Comedy
77688,Three Men and a Cradle (3 hommes et un couffin) (1985),Comedy
77719,Voyager (Homo Faber) (1991),Drama
77731,Vengeance (Fuk sau) (2009),Action|Crime|Thriller
77788,"Good Heart, The (2009)",Drama
77798,"Nightmare on Elm Street, A (2010)",Fantasy|Horror|Thriller
77800,Four Lions (2010),Comedy|Drama
77810,Diary of a Nymphomaniac (Diario de una Ninfómana) (2008),Drama
77820,Furry Vengeance (2010),Children|Comedy
77837,You Don't Know Jack (2010),Drama
77843,"Disappearance of Alice Creed, The (2009)",Thriller
77846,12 Angry Men (1997),Crime|Drama
77866,Robin Hood (2010),Action|Adventure|Drama|Romance|War
78009,Donkey Skin (Peau d'âne) (1970),Children|Drama|Fantasy|Musical|Romance
78011,Me and Morrison (Minä ja Morrison) (2001),Romance
78034,Cemetery Junction (2010),Comedy|Drama|Romance
78039,Blue Valentine (2010),Drama|Romance
78041,Killers (2010),Action|Comedy
78086,Death and Cremation (2010),Thriller
78088,Buried (2010),Mystery|Thriller
78105,Prince of Persia: The Sands of Time (2010),Action|Adventure|Fantasy|Romance|IMAX
78116,Please Give (2010),Comedy|Drama
78162,Ricky Gervais Live 2: Politics (2004),Comedy
78174,Sex and the City 2 (2010),Comedy|Drama|Romance
78209,Get Him to the Greek (2010),Comedy
78218,Unthinkable (2010),Drama|Thriller
78249,It's Good to Be Alive (1974),Drama
78264,"Back-up Plan, The (2010)",Comedy|Romance
78266,Splice (2009),Horror|Sci-Fi|Thriller
78316,Letters to Juliet (2010),Drama|Romance
78319,"Descent: Part 2, The (2009)",Adventure|Horror|Thriller
78321,"41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It, The (2010)",Comedy
78349,Exam (2009),Mystery|Thriller
78410,Chance Pe Dance (2010),Comedy|Drama|Romance
78467,Jonah Hex (2010),Action|Drama|Thriller|Western
78469,"A-Team, The (2010)",Action|Comedy|Thriller
78499,Toy Story 3 (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX
78544,Ricky Gervais Live 3: Fame (2007),Comedy
78574,Winter's Bone (2010),Drama|Thriller
78637,Shrek Forever After (a.k.a. Shrek: The Final Chapter) (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX
78701,"Guitar, The (2008)",Drama|Romance
78729,24: Redemption (2008),Action|Adventure|Crime|Drama|Thriller
78772,"Twilight Saga: Eclipse, The (2010)",Fantasy|Romance|Thriller|IMAX
78774,Solitary Man (2009),Comedy|Drama
78836,Enter the Void (2009),Drama
78893,"Last Airbender, The (2010)",Action|Adventure|Fantasy
78903,State of Siege (État de siège) (1972),Drama|Thriller
79006,Empire of Dreams: The Story of the 'Star Wars' Trilogy (2004),Documentary
79008,South Park: Imaginationland (2008),Animation|Comedy|Fantasy
79057,Predators (2010),Action|Sci-Fi|Thriller
79091,Despicable Me (2010),Animation|Children|Comedy|Crime
79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX
79134,Grown Ups (2010),Comedy
79139,"Sorcerer's Apprentice, The (2010)",Action|Adventure|Children|Comedy|Fantasy
79185,Knight and Day (2010),Action|Comedy|Romance
79224,"Karate Kid, The (2010)",Action|Children|Drama
79242,"Kids Are All Right, The (2010)",Comedy|Drama
79251,"Serbian Film, A (Srpski film) (2010)",Horror|Thriller
79274,Batman: Under the Red Hood (2010),Action|Animation
79293,Salt (2010),Action|Thriller
79318,Winnebago Man (2009),Comedy|Documentary
79333,Watch Out for the Automobile (Beregis avtomobilya) (1966),Comedy|Crime|Romance
79357,Mr. Nobody (2009),Drama|Fantasy|Romance|Sci-Fi
79428,Dinner for Schmucks (2010),Comedy
79430,8: The Mormon Proposition (2010),Documentary
79463,Nanny McPhee Returns (a.k.a. Nanny McPhee and the Big Bang) (2010),Children|Comedy|Fantasy
79533,"Bugs Bunny / Road Runner Movie, The (a.k.a. The Great American Chase) (1979)",Animation|Children|Comedy
79536,Hellsinki (Rööperi) (2009),Crime
79553,Ip Man 2 (2010),Action
79588,Charlie St. Cloud (2010),Drama|Fantasy|Romance
79590,"Rebound, The (2009)",Comedy|Romance
79592,"Other Guys, The (2010)",Action|Comedy
79695,"Expendables, The (2010)",Action|Adventure|Thriller
79702,Scott Pilgrim vs. the World (2010),Action|Comedy|Fantasy|Musical|Romance
79720,Animal Kingdom (2010),Crime|Drama
79796,Centurion (2010),Action|Adventure|Drama|Thriller|War
79824,Babies (Bébé(s)) (2010),Documentary
79874,Underworld (1927),Crime|Drama|Film-Noir
79879,Piranha (Piranha 3D) (2010),Action|Horror|Thriller
79895,"Extraordinary Adventures of Adèle Blanc-Sec, The (2010)",Action|Adventure|Fantasy|Mystery
79897,Get Low (2009),Comedy|Drama|Mystery
79946,"Joneses, The (2009)",Comedy|Drama
79987,Gainsbourg (Vie Héroïque) (2010),Drama|Musical|Romance
80083,Dragon Ball Z: Dead Zone (Doragon bôru Z 1: Ora no Gohan wo kaese) (1989),Action|Adventure|Animation|Fantasy|Sci-Fi
80094,"Last Exorcism, The (2010)",Horror|Thriller
80166,"Switch, The (2010)",Comedy|Romance
80185,GasLand (2010),Documentary
80219,Machete (2010),Action|Adventure|Comedy|Crime|Thriller
80222,Step Up 3D (2010),Drama|Romance
80241,Going the Distance (2010),Comedy|Romance
80350,Vampires Suck (2010),Comedy
80361,$5 a Day (2008),Comedy|Drama
80363,Resident Evil: Afterlife (2010),Action|Horror|Sci-Fi|Thriller|IMAX
80398,22 Bullets (L'immortel) (2010),Action|Crime|Thriller
80463,"Social Network, The (2010)",Drama
80489,"Town, The (2010)",Crime|Drama|Thriller
80549,Easy A (2010),Comedy|Romance
80551,Eat Pray Love (2010),Drama|Romance
80572,I'm Still Here (2010),Comedy|Drama
80586,Flipped (2010),Comedy|Drama|Romance
80590,Wall Street: Money Never Sleeps (2010),Drama
80615,Legend of the Guardians: The Owls of Ga'Hoole (2010),Adventure|Animation|Fantasy|IMAX
80617,Cats & Dogs: The Revenge of Kitty Galore (2010),Action|Children|Comedy
80693,It's Kind of a Funny Story (2010),Comedy|Drama
80713,Entre nos (Between Us) (2009),Drama
80729,(Untitled) (2009),Comedy|Drama
80736,"Poughkeepsie Tapes, The (2007)",Horror|Mystery|Thriller
80748,Alice in Wonderland (1933),Adventure|Children|Fantasy
80763,Saint John of Las Vegas (2009),Comedy|Drama
80831,Let Me In (2010),Drama|Horror|Mystery
80839,Secretariat (2010),Adventure|Drama
80846,Devil (2010),Horror|Mystery|Thriller
80860,Life as We Know It (2010),Comedy|Romance
80862,Catfish (2010),Documentary|Mystery
80864,You Will Meet a Tall Dark Stranger (2010),Comedy|Romance
80906,Inside Job (2010),Documentary
80917,Monsters (2010),Drama|Sci-Fi
80928,David Cross: Bigger & Blackerer (2010),Comedy|Documentary
80969,Never Let Me Go (2010),Drama|Romance|Sci-Fi
81018,"Illusionist, The (L'illusionniste) (2010)",Animation
81031,Worlds Apart (To verdener) (2008),Drama
81083,Kaboom (2010),Comedy|Sci-Fi
81132,Rubber (2010),Action|Adventure|Comedy|Crime|Drama|Film-Noir|Horror|Mystery|Thriller|Western
81156,Jackass 3D (2010),Action|Comedy|Documentary
81158,Restrepo (2010),Documentary|War
81180,30 Days of Night: Dark Days (2010),Horror|Thriller
81229,Red (2010),Action|Comedy
81270,My Soul to Take (2010),Horror|Thriller
81385,Of Gods and Men (Des hommes et des dieux) (2010),Drama
81417,Paranormal Activity 2 (2010),Horror|IMAX
81512,Hereafter (2010),Drama|Fantasy
81535,Saw VII 3D - The Final Chapter (2010),Horror|Mystery|Thriller
81537,Due Date (2010),Comedy
81562,127 Hours (2010),Adventure|Drama|Thriller
81564,Megamind (2010),Action|Animation|Children|Comedy|Sci-Fi|IMAX
81568,"Fuehrer's Face, Der (1942)",Animation|War
81591,Black Swan (2010),Drama|Thriller
81641,Fair Game (2010),Drama|Thriller
81736,Hamlet (Gamlet) (1964),Drama
81758,Faces of Schlock (2005),Comedy|Horror
81782,Unstoppable (2010),Action|Drama|Thriller
81784,Morning Glory (2010),Comedy|Drama|Romance
81786,Certified Copy (Copie conforme) (2010),Drama
81788,"Next Three Days, The (2010)",Crime|Drama|Romance|Thriller
81791,Somewhere (2010),Drama
81804,Wild Target (2010),Comedy|Drama|Romance|Thriller
81819,Biutiful (2010),Drama
81834,Harry Potter and the Deathly Hallows: Part 1 (2010),Action|Adventure|Fantasy|IMAX
81845,"King's Speech, The (2010)",Drama
81847,Tangled (2010),Animation|Children|Comedy|Fantasy|Musical|Romance|IMAX
81910,"Art of the Steal, The (2009)",Documentary
81932,"Fighter, The (2010)",Drama
82037,"Tillman Story, The (2010)",Documentary
82041,"Loved Ones, The (2009)",Horror
82093,London Boulevard (2010),Crime|Romance
82095,Skyline (2010),Sci-Fi|Thriller
82143,Alone in the Wilderness (2004),Documentary
82152,Beastly (2011),Drama|Fantasy|Romance
82167,Love and Other Drugs (2010),Comedy|Drama|Romance
82169,"Chronicles of Narnia: The Voyage of the Dawn Treader, The (2010)",Adventure|Children|Fantasy
82173,Tiny Furniture (2010),Comedy
82202,"Tourist, The (2010)",Drama|Thriller
82209,Chatroom (2010),Crime|Drama|Mystery|Thriller
82242,Rare Exports: A Christmas Tale (Rare Exports) (2010),Action|Comedy
82244,13 (2010),Thriller
82246,"Human Experience, The (2008)",Documentary
82378,All Good Things (2010),Drama|Mystery|Thriller
82447,"Tomorrow, When the War Began (2010)",Action|Adventure|Drama
82452,Frozen (2007),Drama
82459,True Grit (2010),Western
82461,Tron: Legacy (2010),Action|Adventure|Sci-Fi|IMAX
82463,Another Year (2010),Drama
82499,How Do You Know (2010),Comedy|Drama|Romance
82527,Barney's Version (2010),Drama
82534,"Company Men, The (2010)",Drama
82589,Mother and Child (2009),Drama|Romance
82667,I Saw the Devil (Akmareul boatda) (2010),Crime|Thriller
82744,Faster (2010),Action|Crime|Drama
82767,Rabbit Hole (2010),Drama
82840,"Home Song Stories, The (2007)",Drama
82852,Little Fockers (2010),Comedy
82854,Gulliver's Travels (2010),Adventure|Comedy|Fantasy
82917,Blood and Concrete (Blood & Concrete: A Love Story) (1991),Comedy|Crime
82926,Klown: The Movie (Klovn) (2010),Comedy
83086,Burlesque (2010),Drama|Musical|Romance
83132,"Secret World of Arrietty, The (Kari-gurashi no Arietti) (2010)",Animation|Children|Fantasy
83134,Tucker & Dale vs Evil (2010),Comedy|Horror
83180,Countdown to Zero (2010),Documentary
83219,"Pixar Story, The (2007)",Documentary
83264,Band Baaja Baaraat (2010),Comedy|Drama|Musical
83266,Kaho Naa... Pyaar Hai (2000),Action|Adventure|Comedy|Drama|Mystery|Romance|Thriller
83270,Made in Dagenham (2010),Comedy|Drama
83332,Who Is Harry Nilsson (And Why Is Everybody Talkin' About Him?) (2010),Documentary
83337,Mujhse Dosti Karoge! (2002),Drama|Romance
83349,"Green Hornet, The (2011)",Action|Comedy|Crime|Fantasy|Thriller|IMAX
83374,"Warrior's Way, The (2010)",Action|Fantasy|Western
83424,Ghajini (2008),Action|Romance|Thriller
83478,Ong-Bak 3: The Final Battle (Ong Bak 3) (2010),Action
83480,Season of the Witch (2011),Adventure|Drama|Fantasy
83506,Ricky Gervais Live 4: Science (2010),Comedy
83613,Cowboys & Aliens (2011),Action|Sci-Fi|Thriller|Western|IMAX
83803,Day & Night (2010),Animation|Children
83976,"Trip, The (2010)",Comedy|Drama
84015,Gravity (Schwerkraft) (2009),Crime|Drama|Romance
84137,"Housemaid, The (Hanyo) (2010)",Thriller
84152,Limitless (2011),Sci-Fi|Thriller
84187,Evangelion: 2.0 You Can (Not) Advance (Evangerion shin gekijôban: Ha) (2009),Action|Animation|Drama|Sci-Fi
84189,I Spit on Your Grave (2010),Crime|Horror|Thriller
84238,Aankhen (2002),Comedy|Crime|Thriller
84273,Zeitgeist: Moving Forward (2011),Documentary
84304,What Women Want (a.k.a. I Know a Woman's Heart) (2011),Comedy|Romance
84312,Home Alone 4 (2002),Children|Comedy|Crime
84374,No Strings Attached (2011),Comedy|Romance
84392,"Lincoln Lawyer, The (2011)",Crime|Drama|Thriller
84395,"Rite, The (2011)",Drama|Horror|Thriller
84414,All-Star Superman (2011),Action|Adventure|Animation|Sci-Fi
84510,Belphecor: Curse of the Mummy (Belphégor - Le fantôme du Louvre) (2001),Fantasy|Horror|Mystery
84532,Tyler Perry's For Colored Girls (2010),Drama
84570,Country Strong (2010),Drama|Musical|Romance
84601,Unknown (2011),Drama|Mystery|Thriller
84637,Gnomeo & Juliet (2011),Adventure|Animation|Children|Comedy|Fantasy|Romance
84716,Castaway on the Moon (Kimssi pyoryugi) (2009),Comedy|Drama|Romance
84772,Paul (2011),Adventure|Comedy|Sci-Fi
84775,Submarino (2010),Drama
84844,Brother 2 (Brat 2) (2000),Crime|Drama
84847,Emma (2009),Comedy|Drama|Romance
84857,Adrift in Tokyo (Tenten) (2007),Comedy|Drama
84942,Drive Angry (2011),Action|Fantasy|Thriller
84944,Rango (2011),Action|Adventure|Animation|Children|Comedy|Western
84954,"Adjustment Bureau, The (2011)",Romance|Sci-Fi|Thriller
85020,"Mechanic, The (2011)",Action|Drama|Thriller
85022,Hall Pass (2011),Comedy
85056,I Am Number Four (2011),Action|Sci-Fi|Thriller|IMAX
85070,Blackout (2007),Drama
85131,Battle: Los Angeles (2011),Action|Sci-Fi|War
85177,$ (Dollars) (1971),Comedy|Crime|Drama
85179,Summer Wars (Samâ wôzu) (2009),Adventure|Animation|Comedy|Sci-Fi
85213,"Sunset Limited, The (2011)",Drama
